route_id,platform,module_tags,total_runs,full_runs,full_failed_runs,full_flaky_runs,log_signal_runs,log_failed_runs,log_flaky_runs,failed_runs,flaky_runs,attempt_failures,pass_rate,last_outcome,last_failed_at,top_error_signature
calendar-day-dense-cluster-height-auto-recvmMFtNOsMni.spec.ts :: Calendar day view dense cluster height auto-resize (recvmMFtNOsMni) > dense cluster container auto-expands to fit all overlapping event cards,windows,calendar,51,51,0,0,51,0,0,0,0,0,1.0000,passed,,
calendar-day-dense-cluster-height-auto-recvmMFtNOsMni.spec.ts :: Calendar day view dense cluster height auto-resize (recvmMFtNOsMni) > dense cluster with many same-time events renders all cards accessible via scroll,macos,calendar,81,81,0,0,81,0,0,0,0,0,1.0000,passed,,
calendar-day-dense-cluster-height-auto-recvmMFtNOsMni.spec.ts :: Calendar day view dense cluster height auto-resize (recvmMFtNOsMni) > dense cluster with many same-time events renders all cards accessible via scroll,windows,calendar,51,51,0,0,51,0,0,0,0,0,1.0000,passed,,
calendar-day-dense-cluster-height-auto-recvmMFtNOsMni.spec.ts :: Calendar day view dense cluster scrollability (recvmMFtNOsMni) > dense cluster keeps all overlapping event rows accessible,macos,calendar,66,66,0,0,66,0,0,0,0,0,1.0000,passed,,
calendar-day-dense-cluster-height-auto-recvmMFtNOsMni.spec.ts :: Calendar day view dense cluster scrollability (recvmMFtNOsMni) > dense cluster keeps all overlapping event rows accessible,windows,calendar,47,47,0,0,47,0,0,0,0,0,1.0000,passed,,
calendar-day-dense-cluster-height-auto-recvmMFtNOsMni.spec.ts :: Calendar day view dense cluster scrollability (recvmMFtNOsMni) > dense cluster with many same-time events renders all cards accessible via scroll,macos,calendar,66,66,0,0,66,0,0,0,0,0,1.0000,passed,,
calendar-day-dense-cluster-height-auto-recvmMFtNOsMni.spec.ts :: Calendar day view dense cluster scrollability (recvmMFtNOsMni) > dense cluster with many same-time events renders all cards accessible via scroll,windows,calendar,47,47,0,0,47,0,0,0,0,0,1.0000,passed,,
calendar-day-dense-cluster-no-occlusion-recvoA6DxlG6cz.spec.ts :: Calendar day dense cluster no occlusion (recvoA6DxlG6cz) > folds same-time events without covering a later independent event,macos,calendar,1,0,0,0,1,1,0,1,0,1,,failed,2026-07-07T09:04:45Z,Error: expect(received).toBeLessThan(expected)
calendar-day-dense-cluster-no-occlusion-recvoA6DxlG6cz.spec.ts :: Calendar day dense cluster no occlusion (recvoA6DxlG6cz) > folds same-time events without covering a later independent event,windows,calendar,1,0,0,0,1,1,0,1,0,1,,failed,2026-07-07T09:04:45Z,Error: expect(received).toBeLessThan(expected)
calendar-day-header-date-picker-recvllHQky2Tve.spec.ts :: Calendar day-view header date picker (recvllHQky2Tve) > go-to-today shortcut inside the picker returns to the current day,macos,calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
calendar-day-header-date-picker-recvllHQky2Tve.spec.ts :: Calendar day-view header date picker (recvllHQky2Tve) > go-to-today shortcut inside the picker returns to the current day,windows,calendar,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
calendar-day-header-date-picker-recvllHQky2Tve.spec.ts :: Calendar day-view header date picker (recvllHQky2Tve) > header date title opens a date picker and selecting a day jumps the calendar,macos,calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
calendar-day-header-date-picker-recvllHQky2Tve.spec.ts :: Calendar day-view header date picker (recvllHQky2Tve) > header date title opens a date picker and selecting a day jumps the calendar,windows,calendar,99,98,0,0,99,0,1,0,1,1,1.0000,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
calendar-deleted-workspace-task-recvnsiw2b6Zk0.spec.ts :: Calendar deleted Agent Space automation task (recvnsiw2b6Zk0) > 关联 Agent Space 删除后 edit/export 有响应，disable/delete 可清理日程,macos,automation;calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
calendar-deleted-workspace-task-recvnsiw2b6Zk0.spec.ts :: Calendar deleted Agent Space automation task (recvnsiw2b6Zk0) > 关联 Agent Space 删除后 edit/export 有响应，disable/delete 可清理日程,windows,automation;calendar,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
calendar-deleted-workspace-task-recvnsiw2b6Zk0.spec.ts :: Calendar deleted Agent Space automation task (recvnsiw2b6Zk0) > 关联 Agent Space 删除后 edit/export 给出错误，disable/delete 可清理日程,macos,automation;calendar,4,0,0,0,4,4,0,4,0,4,,failed,2026-07-03T08:37:02Z,Error: 删除工作区后 binding 应级联消失，但 automation definition 留在日历上形成孤儿日程
calendar-deleted-workspace-task-recvnsiw2b6Zk0.spec.ts :: Calendar deleted Agent Space automation task (recvnsiw2b6Zk0) > 关联 Agent Space 删除后 edit/export 给出错误，disable/delete 可清理日程,windows,automation;calendar,3,0,0,0,3,3,0,3,0,3,,failed,2026-07-03T06:08:25Z,Error: 删除工作区后 binding 应级联消失，但 automation definition 留在日历上形成孤儿日程
calendar-dense-cluster-no-occlusion-recvoMMfrTa6sm.spec.ts :: Calendar dense cluster no occlusion (recvoMMfrTa6sm) > day view folds same-time events without covering a later event,macos,calendar,66,66,0,0,66,0,0,0,0,0,1.0000,passed,,
calendar-dense-cluster-no-occlusion-recvoMMfrTa6sm.spec.ts :: Calendar dense cluster no occlusion (recvoMMfrTa6sm) > day view folds same-time events without covering a later event,windows,calendar,47,47,0,0,47,0,0,0,0,0,1.0000,passed,,
calendar-dense-cluster-no-occlusion-recvoMMfrTa6sm.spec.ts :: Calendar dense cluster no occlusion (recvoMMfrTa6sm) > week view folds same-time events without covering a later event,macos,calendar,66,66,0,0,66,0,0,0,0,0,1.0000,passed,,
calendar-dense-cluster-no-occlusion-recvoMMfrTa6sm.spec.ts :: Calendar dense cluster no occlusion (recvoMMfrTa6sm) > week view folds same-time events without covering a later event,windows,calendar,47,47,0,0,47,0,0,0,0,0,1.0000,passed,,
calendar-detail-meeting-link-button.spec.ts :: Calendar detail meeting link button > 飞书会议详情把 applink 链接行渲染为「开始会议」按钮且可点击,macos,calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
calendar-detail-meeting-link-button.spec.ts :: Calendar detail meeting link button > 飞书会议详情把 applink 链接行渲染为「开始会议」按钮且可点击,windows,calendar,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
"calendar-detail-tabs-markdown-meeting-link.spec.ts :: Calendar detail tabs Markdown and meeting links > source-linked detail tabs switch reliably, render selectable Markdown, and expose meeting action",macos,calendar,147,147,1,0,147,1,0,1,0,3,0.9932,passed,2026-07-08T18:47:45Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
"calendar-detail-tabs-markdown-meeting-link.spec.ts :: Calendar detail tabs Markdown and meeting links > source-linked detail tabs switch reliably, render selectable Markdown, and expose meeting action",windows,calendar,1,0,0,0,1,1,0,1,0,1,,skipped,2026-06-24T12:29:48Z,Error: expect(locator).toBeVisible() failed
calendar-detail-tabs-markdown-meeting-link.spec.ts :: Calendar detail tabs Markdown and meeting links > subscription event details render selectable clickable meeting and source links,macos,calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
calendar-detail-tabs-markdown-meeting-link.spec.ts :: Calendar detail tabs Markdown and meeting links > subscription event details render selectable clickable meeting and source links,windows,calendar,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
calendar-disabled-dense-event-greyed-recvln6S1QNTQ7.spec.ts :: Calendar disabled dense event greying (recvln6S1QNTQ7) > greys only the disabled event row inside a same-day dense cluster,macos,calendar,148,147,0,0,148,1,0,1,0,1,1.0000,passed,2026-06-16T04:38:26Z,Error: expect(locator).toBeVisible() failed
calendar-disabled-dense-event-greyed-recvln6S1QNTQ7.spec.ts :: Calendar disabled dense event greying (recvln6S1QNTQ7) > greys only the disabled event row inside a same-day dense cluster,windows,calendar,99,98,0,0,99,1,0,1,0,1,1.0000,passed,2026-06-16T04:38:26Z,Error: expect(locator).toBeVisible() failed
calendar-external-sources-load-error-recvlVWVSg6jnU.spec.ts :: Automation external sources load error (recvlVWVSg6jnU) > shows an explicit retryable error when the external source list refresh fails,macos,automation;calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
calendar-external-sources-load-error-recvlVWVSg6jnU.spec.ts :: Automation external sources load error (recvlVWVSg6jnU) > shows an explicit retryable error when the external source list refresh fails,windows,automation;calendar,100,98,0,0,100,2,0,2,0,2,1.0000,passed,2026-06-16T04:38:26Z,Error: expect(locator).not.toContainText(expected) failed
calendar-external-sources-survive-view-switch-recvmd8nqargMu.spec.ts :: Automation external sources survive calendar navigation (recvmd8nqargMu / recvnVdzwhC1YL) > clicking the calendar canvas still collapses expanded external sources,macos,automation;calendar,1,1,0,0,1,0,0,0,0,0,1.0000,passed,,
calendar-external-sources-survive-view-switch-recvmd8nqargMu.spec.ts :: Automation external sources survive calendar navigation (recvmd8nqargMu / recvnVdzwhC1YL) > clicking the calendar canvas still collapses expanded external sources,windows,automation;calendar,1,1,0,0,1,0,0,0,0,0,1.0000,passed,,
calendar-external-sources-survive-view-switch-recvmd8nqargMu.spec.ts :: Automation external sources survive calendar navigation (recvmd8nqargMu / recvnVdzwhC1YL) > expanded external-sources panel stays expanded after switching calendar view,macos,automation;calendar,1,1,0,0,1,0,0,0,0,0,1.0000,passed,,
calendar-external-sources-survive-view-switch-recvmd8nqargMu.spec.ts :: Automation external sources survive calendar navigation (recvmd8nqargMu / recvnVdzwhC1YL) > expanded external-sources panel stays expanded after switching calendar view,windows,automation;calendar,1,1,0,0,1,0,0,0,0,0,1.0000,passed,,
"calendar-external-sources-survive-view-switch-recvmd8nqargMu.spec.ts :: Automation external sources survive calendar navigation (recvmd8nqargMu / recvnVdzwhC1YL) > expanded external-sources panel stays expanded after today, arrow, and date-title navigation",macos,automation;calendar,1,1,0,0,1,0,0,0,0,0,1.0000,passed,,
"calendar-external-sources-survive-view-switch-recvmd8nqargMu.spec.ts :: Automation external sources survive calendar navigation (recvmd8nqargMu / recvnVdzwhC1YL) > expanded external-sources panel stays expanded after today, arrow, and date-title navigation",windows,automation;calendar,5,1,0,0,5,4,0,4,0,4,1.0000,passed,2026-07-03T14:06:49Z,TimeoutError: locator.click: Timeout 30000ms exceeded.
calendar-external-sources-survive-view-switch-recvmd8nqargMu.spec.ts :: Automation external sources survive view switch (recvmd8nqargMu) > expanded external-sources panel stays expanded after switching calendar view,macos,automation;calendar,146,146,0,0,146,0,0,0,0,0,1.0000,passed,,
calendar-external-sources-survive-view-switch-recvmd8nqargMu.spec.ts :: Automation external sources survive view switch (recvmd8nqargMu) > expanded external-sources panel stays expanded after switching calendar view,windows,automation;calendar,99,97,0,0,99,0,2,0,2,2,1.0000,passed,,Error: expect(locator).toHaveAttribute(expected) failed
calendar-google-ical-url-provider-fallback-recvmNeY6d0stB.spec.ts :: Google iCal URL provider fallback (recvmNeY6d0stB) > remote Google iCal URL imports the matching shared Google calendar through provider sync,macos,calendar,66,66,0,0,66,0,0,0,0,0,1.0000,passed,,
calendar-google-ical-url-provider-fallback-recvmNeY6d0stB.spec.ts :: Google iCal URL provider fallback (recvmNeY6d0stB) > remote Google iCal URL imports the matching shared Google calendar through provider sync,windows,calendar,48,48,0,0,48,0,0,0,0,0,1.0000,passed,,
calendar-guardian-collapsed-toggle-recvm0Zm8mayEx.spec.ts :: Calendar guardian collapsed toggle (recvm0Zm8mayEx) > 收起态开启自动准备后不展示尾部关闭入口，关闭态仍可直接开启,macos,calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
calendar-guardian-collapsed-toggle-recvm0Zm8mayEx.spec.ts :: Calendar guardian collapsed toggle (recvm0Zm8mayEx) > 收起态开启自动准备后不展示尾部关闭入口，关闭态仍可直接开启,windows,calendar,99,98,0,0,99,0,1,0,1,1,1.0000,passed,,TimeoutError: page.waitForLoadState: Timeout 30000ms exceeded.
calendar-guardian-incremental-scan-recvkPzvSg69fb.spec.ts :: Calendar Guardian incremental auto scan (recvkPzvSg69fb) > evaluates a newly added calendar event without re-running the unchanged first event,macos,calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
calendar-guardian-incremental-scan-recvkPzvSg69fb.spec.ts :: Calendar Guardian incremental auto scan (recvkPzvSg69fb) > evaluates a newly added calendar event without re-running the unchanged first event,windows,calendar,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
calendar-guardian-incremental-scan-recvkPzvSg69fb.spec.ts :: Calendar Guardian incremental auto scan (recvkPzvSg69fb) > skips unchanged opportunities and re-runs Agent only after the event content changes,macos,calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
calendar-guardian-incremental-scan-recvkPzvSg69fb.spec.ts :: Calendar Guardian incremental auto scan (recvkPzvSg69fb) > skips unchanged opportunities and re-runs Agent only after the event content changes,windows,calendar,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
calendar-header-language-overlap-recvkk72skxKiJ.spec.ts :: Calendar header language transition > keeps the date title single-layered while language and view mode change rapidly,macos,calendar,163,147,0,0,163,16,0,16,0,16,1.0000,passed,2026-06-16T02:41:48Z,Error: {
calendar-header-language-overlap-recvkk72skxKiJ.spec.ts :: Calendar header language transition > keeps the date title single-layered while language and view mode change rapidly,windows,calendar,113,98,0,1,113,13,3,13,3,16,0.9898,passed,2026-06-16T02:41:48Z,Error: {
calendar-ics-tzid-offset-recvlmsPNFD6c0.spec.ts :: Subscribed ICS timezone offset (recvlmsPNFD6c0) > converts a TZID-anchored local time to the correct UTC instant through ingest,macos,calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
calendar-ics-tzid-offset-recvlmsPNFD6c0.spec.ts :: Subscribed ICS timezone offset (recvlmsPNFD6c0) > converts a TZID-anchored local time to the correct UTC instant through ingest,windows,calendar,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
calendar-language-consistency-recvkjrRfMbIs3.spec.ts :: Calendar and settings language consistency (recvkjrRfMbIs3) > keeps Automation and Settings UI in the selected language after bilingual toggles,macos,automation;calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
calendar-language-consistency-recvkjrRfMbIs3.spec.ts :: Calendar and settings language consistency (recvkjrRfMbIs3) > keeps Automation and Settings UI in the selected language after bilingual toggles,windows,automation;calendar,99,98,0,0,99,0,1,0,1,1,1.0000,passed,,TypeError: Cannot read properties of null (reading 'evaluate')
calendar-lark-auth-cancel-recvmCg9tEn5kN.spec.ts :: Schedule Lark setup cancellation > cancel returns the Lark setup card to an operable state without stale authorization,macos,calendar,148,147,0,0,148,0,1,0,1,1,1.0000,passed,,"Error: [e2e][electron.fixture] firstWindow timeout. diagnostics={""evaluateFailed"":""electronApplication.evaluate: Target page, context or browser has been closed""} error=electronApplication.firstWindow: Target page, context or browser has be"
calendar-lark-auth-cancel-recvmCg9tEn5kN.spec.ts :: Schedule Lark setup cancellation > cancel returns the Lark setup card to an operable state without stale authorization,windows,calendar,98,98,0,0,98,0,0,0,0,0,1.0000,passed,,
calendar-lark-auth-cancel-recvmCg9tEn5kN.spec.ts :: Schedule Lark setup cancellation > X closes the modal and prevents stale Lark registration from starting authorization,macos,calendar,147,147,0,0,147,0,0,0,0,0,1.0000,passed,,
